id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date
2731,385000,3,1,810,4600,1,0,0,3,6,810,0,1918,0,98144,47.5712,-122.316,1520,4800,375
1560,610000,3,3,2480,45302,1,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100,7
18399,306000,3,1.5,1250,8700,1,0,0,4,7,1250,0,1959,0,98168,47.4744,-122.328,1300,8700,219
7338,379900,5,3.5,2800,7350,2,0,0,3,7,2800,0,1995,0,98106,47.5273,-122.345,2190,7620,46
20188,535000,4,2.75,2360,15100,1,0,0,3,8,2360,0,2014,0,98146,47.5117,-122.365,1440,13346,111
12643,515000,4,2.5,1800,4338,2,0,0,3,8,1800,0,2001,0,98075,47.5962,-122.015,1800,4507,267
14865,240000,4,2.5,2040,11841,2,0,0,3,7,2040,0,1994,0,98042,47.3691,-122.074,1730,8808,151
13778,402500,3,2.25,2160,9540,2,0,0,3,8,2160,0,1979,0,98028,47.7668,-122.243,1720,12593,362
12269,570000,4,2.5,2280,4534,2,0,0,3,8,2280,0,2003,0,98075,47.5902,-122.018,2246,4534,170
16401,206000,3,1,1060,9600,1,0,0,4,6,1060,0,1962,0,98023,47.2878,-122.358,1060,9604,32
6008,252000,3,2.5,1680,8284,2,0,0,3,7,1680,0,1989,0,98038,47.3609,-122.048,1550,8284,195
407,650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352,134
15761,550000,4,1,1440,3600,1.5,0,0,4,7,1440,0,1924,0,98116,47.5694,-122.385,1010,5175,69
13925,302000,5,2,1540,9629,1,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600,146
12920,1.25e+006,5,3.5,3510,4798,2,0,0,3,10,2700,810,2008,0,98105,47.669,-122.282,1460,1684,364
10419,359000,4,2.5,2160,4500,2,0,0,3,7,2160,0,2002,0,98056,47.4819,-122.182,2160,4496,355
12141,471000,3,2.5,2030,2805,2,0,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898,35
13240,685000,4,1,1550,15239,1.5,1,4,3,6,1370,180,1930,0,98166,47.4502,-122.378,1790,22047,180
8408,510000,3,1.5,1730,6240,1,0,1,3,8,1000,730,1954,0,98136,47.5282,-122.391,1620,6240,318
10189,510000,3,2.5,2300,27566,2,0,0,3,9,2300,0,1995,0,98019,47.7369,-121.96,2480,16650,134
6186,639000,4,2.5,2500,8540,2,0,0,3,9,2500,0,1990,0,98029,47.5759,-121.994,2560,8475,78
361,679900,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,1520,5750,96
6316,665000,4,2.5,2720,10000,2,0,0,3,10,2720,0,1987,0,98074,47.6293,-122.051,2720,10020,31
3272,507250,3,1.75,1400,5750,1,0,2,3,6,1100,300,1915,0,98126,47.5659,-122.38,1500,5175,274
19232,252500,3,2,1900,8002,1,0,0,3,7,1900,0,1991,0,98023,47.2909,-122.352,1900,6086,55
4719,750000,7,2.75,3410,4056,1.5,0,0,4,8,2130,1280,1906,0,98102,47.6454,-122.316,2510,4056,196
9662,657500,3,2.5,2670,10496,2,0,0,3,9,2670,0,1989,0,98074,47.6272,-122.026,2490,8636,20
7181,470000,4,1.75,1650,7276,1,0,0,3,7,1010,640,1977,0,98011,47.7721,-122.206,1840,8550,276
18213,475000,3,1.5,1930,11092,1,0,0,3,7,1500,430,1983,0,98074,47.634,-122.033,1230,10964,112
14379,585000,3,2.5,2330,33750,2,0,0,3,9,2330,0,1983,2001,98045,47.4787,-121.723,2270,35000,260
15112,268000,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,0,98002,47.284,-122.202,2100,7711,202
4524,575000,2,1.75,1230,5418,1,0,0,3,8,990,240,1949,0,98117,47.6839,-122.376,1330,5074,344
3048,386900,3,1,1330,10500,1,0,0,3,7,960,370,1963,0,98034,47.7204,-122.196,1460,11550,311
18142,511100,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,1965,0,98027,47.5287,-122.053,1920,12220,152
887,1.27e+006,5,2.5,3200,17204,1,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.222,4090,15732,33
10627,396800,4,2.5,2200,6018,2,0,0,3,8,2200,0,2010,0,98019,47.7338,-121.966,2480,5899,74
5560,280500,4,2.75,2660,7754,1.5,0,0,3,8,1590,1070,1986,0,98023,47.3078,-122.337,2250,7754,354
11166,620000,3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1921,0,98105,47.6683,-122.286,1410,4000,14
3907,455000,3,2.25,2180,6850,1,0,0,3,7,1750,430,1973,0,98034,47.7246,-122.217,1740,7016,85
14593,234950,2,2.5,1720,3132,2,0,0,3,8,1720,0,1999,0,98042,47.3728,-122.157,1740,4220,340
5090,350000,3,2,1680,81893,1,0,0,3,7,1680,0,1991,0,98092,47.3248,-122.179,2480,38637,104
18583,427500,3,1.75,1430,16200,1,0,0,4,7,1430,0,1967,0,98027,47.5223,-122.043,1690,13125,342
11637,299999,4,2,1640,7200,1,0,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200,110
3504,389000,2,1,850,3276,1,0,0,3,6,850,0,1910,0,98103,47.6742,-122.35,1460,4100,166
5846,203000,3,1.75,1610,9000,1,0,0,4,7,1100,510,1978,0,98092,47.3187,-122.179,1610,8000,254
2999,896000,4,1.75,2660,3520,2,0,0,4,8,2080,580,1917,0,98115,47.6743,-122.308,2100,4080,167
16376,332100,5,3.5,2660,6978,2,0,0,3,8,1980,680,1996,0,98092,47.2631,-122.212,2220,7294,161
3223,638000,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,0,98107,47.6692,-122.399,1480,5400,354
8194,180000,2,1,800,9450,1,0,0,3,6,800,0,1958,0,98058,47.4563,-122.184,1090,9450,376
16722,2.14e+006,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,47.6285,-122.304,4110,6480,305
18949,313500,3,1.75,1610,7350,1,0,0,3,8,1610,0,1974,0,98058,47.4503,-122.131,2120,7350,203
21279,441750,2,1.5,1020,1060,3,0,0,3,8,1020,0,2008,0,98103,47.6801,-122.348,1340,1415,6
654,325000,3,1,1920,6862,1,0,2,3,7,1120,800,1952,0,98118,47.5193,-122.274,2000,6900,21
13316,1.148e+006,10,5.25,4590,10920,1,0,2,3,9,2500,2090,2008,0,98004,47.5861,-122.113,2730,10400,105
19042,285000,4,1.75,1440,6720,1,0,0,5,6,720,720,1954,0,98166,47.4571,-122.345,1820,6784,124
10490,460000,3,1,1860,6360,1,0,0,3,8,1470,390,1954,0,98136,47.5327,-122.392,1770,6175,127
7238,1.4e+006,5,4.25,4230,6907,2,0,0,3,10,3450,780,2008,0,98033,47.6866,-122.205,2650,8076,175
11210,427800,3,1.75,1340,13241,1,0,2,3,7,1340,0,1985,0,98034,47.7268,-122.213,2090,9704,198
3500,690000,3,2,1610,5100,1.5,0,0,5,8,1610,0,1940,0,98115,47.6825,-122.307,1740,5100,17
14919,530000,2,1,760,3000,1,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600,357
13734,322500,2,1,1130,8184,1,0,0,3,6,1130,0,1947,0,98155,47.7473,-122.32,1010,8184,268
18208,1.855e+006,5,3.25,5570,9600,2,0,0,5,9,3860,1710,1952,0,98105,47.6708,-122.262,3170,10400,168
9452,300000,3,2,1260,2550,2,0,0,3,7,1260,0,1987,0,98117,47.6821,-122.378,1590,3825,252
3564,539950,3,2.25,2190,7149,1,0,1,4,8,1240,950,1963,0,98056,47.5243,-122.204,3500,7149,38
10045,555000,4,2.5,2870,6776,2,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658,314
1759,550000,4,3.5,3540,4750,2,0,0,3,10,3540,0,2003,0,98055,47.473,-122.193,3310,5655,219
12963,383000,4,1.75,2580,19607,1,0,2,4,8,1290,1290,1958,0,98056,47.5067,-122.197,1970,9569,168
7270,195000,3,1.75,1190,14777,1,0,0,4,7,1190,0,1965,0,98023,47.2933,-122.377,2240,8325,190
5549,340000,4,2.5,2160,5455,2,0,0,3,7,2160,0,2003,0,98056,47.4799,-122.183,2160,5257,90
17284,399000,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200,319
7253,204000,3,1.5,1460,7140,1,0,0,4,7,980,480,1980,0,98031,47.3954,-122.191,1400,8572,297
15812,133000,5,2,1430,5600,1.5,0,0,3,6,1430,0,1947,0,98118,47.5192,-122.266,1860,5980,235
6912,596000,3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,1730,2751,294
16248,400000,3,1,1180,7537,1,0,0,3,7,1180,0,1969,0,98034,47.7233,-122.221,1220,7425,287
20478,375000,3,3.25,1370,1227,3,0,0,3,8,1370,0,2007,0,98103,47.6964,-122.341,1370,1236,216
1063,1.03548e+006,5,3.25,4475,6642,2,0,0,3,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633,76
8602,310000,1,1,570,6000,1,0,0,2,5,570,0,1918,0,98136,47.5517,-122.385,1530,6000,125
5714,472000,5,2.25,1780,7245,1,0,0,4,8,1330,450,1976,0,98052,47.6946,-122.12,1780,7653,152
11136,220000,4,1.75,1910,8171,1,0,0,3,7,1910,0,1986,0,98030,47.35,-122.168,1910,7542,287
21198,1.1e+006,4,3.75,2890,4164,2,0,0,3,9,2240,650,2013,0,98033,47.676,-122.197,2354,3207,244
4842,950000,4,2.5,1700,4418,2,0,0,3,8,1700,0,1931,2000,98112,47.6434,-122.3,2090,4174,332
8233,480000,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780,62
16619,355500,5,2,2360,19899,1,0,0,4,7,2360,0,1968,0,98010,47.3299,-122.046,1860,19998,333
6212,313100,4,2.5,2660,9030,1,0,0,4,7,1450,1210,1977,0,98055,47.4558,-122.212,1870,9030,326
7736,626000,3,2.25,1750,1572,2.5,0,0,3,9,1470,280,2005,0,98102,47.6498,-122.321,2410,3050,0
16590,1.298e+006,4,2.25,2860,5658,2,0,3,3,10,2130,730,1933,0,98199,47.6395,-122.409,2700,5221,114
17578,375000,1,1,800,533610,1.5,0,0,5,5,800,0,1950,0,98038,47.4134,-121.986,1790,216057,126
19996,260000,3,2.25,1489,2800,2,0,0,3,7,1489,0,2011,0,98002,47.3452,-122.215,1584,3200,290
9482,505000,3,2.25,1460,7210,1,0,0,3,7,1460,0,1963,0,98008,47.6316,-122.119,1850,7519,345
101,437500,3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065,14
9009,350000,3,1.75,1320,10500,1,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226,1310,10500,159
9669,1.175e+006,4,3.25,4060,20822,2,0,0,3,10,4060,0,1991,0,98077,47.7213,-122.055,4170,23958,220
20422,599000,3,2.75,1840,2060,2,0,0,3,10,1700,140,2013,0,98027,47.53,-122.073,2590,2680,238
15783,517000,3,1.75,1740,10000,1,0,0,3,7,1740,0,1976,2009,98074,47.617,-122.058,1350,7500,230
1337,567500,3,2.5,2080,4556,2,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,345
2584,965000,4,2.5,4070,57587,2,0,0,3,10,4070,0,1989,0,98052,47.6908,-122.052,3890,35960,217
13425,720000,3,2.75,2440,76531,1,0,0,3,10,1640,800,1980,0,98072,47.7672,-122.161,1890,10042,194
5187,243500,2,1,900,5016,1,0,0,3,6,900,0,1948,0,98118,47.542,-122.282,1420,5184,262
13824,447500,3,2.5,2320,15024,2,0,0,3,8,2320,0,1990,0,98045,47.4829,-121.766,2300,15145,82
12095,295000,2,1,1300,39639,1,0,0,4,6,1300,0,1960,0,98070,47.466,-122.452,1880,98881,187
14467,260000,4,1.75,2010,10816,1,0,0,3,7,1410,600,1955,0,98178,47.5048,-122.251,1610,9360,338
11963,590000,3,2.5,1990,8325,2,0,0,4,8,1310,680,1997,0,98034,47.705,-122.201,2450,10606,88
7530,290000,3,1,1240,9300,1,0,0,3,7,1240,0,1954,0,98148,47.4363,-122.333,1250,9300,287
13697,300000,4,2.5,2680,15508,2,0,0,3,8,2680,0,1999,0,98023,47.3025,-122.39,1960,15586,35
12322,290000,3,1,960,9000,1,0,0,4,7,960,0,1955,0,98006,47.5765,-122.154,1520,9000,109
16075,750000,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,1934,0,98117,47.684,-122.376,1330,5074,50
4748,260000,2,1,750,6720,1,0,0,3,6,750,0,1916,0,98108,47.552,-122.31,920,6720,173
20339,550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664,289
17713,990000,3,2.75,2500,6350,2,0,0,5,9,2370,130,1979,0,98122,47.6035,-122.285,2090,5454,139
7897,222000,3,1.5,1310,9273,1,0,0,4,7,1310,0,1968,0,98042,47.3683,-122.147,1710,9600,131
10989,355000,3,1,1210,6650,1,0,0,3,6,1210,0,1959,0,98008,47.6214,-122.12,990,7590,177
2296,260000,3,1.5,1320,9750,1,0,0,3,7,1320,0,1954,0,98148,47.4267,-122.331,1530,9750,132
12874,3.1e+006,6,4.25,6980,15682,3,0,4,4,12,5330,1650,1999,0,98040,47.5552,-122.231,3930,18367,27
17531,340000,4,2.5,2690,6099,2,0,0,3,9,2690,0,1998,0,98092,47.3314,-122.171,2520,6168,219
16443,1.22e+006,3,2.25,2640,7544,1,0,0,3,10,2640,0,1995,0,98004,47.6224,-122.195,2650,7904,183
18324,658000,4,2.75,3310,6166,2,0,0,3,9,3310,0,2008,0,98065,47.521,-121.877,3200,7027,27
943,315000,2,1,970,5665,1,0,0,4,6,970,0,1908,0,98118,47.5513,-122.273,1490,4429,41
12794,495000,3,1.75,1890,6557,1,0,0,3,8,1890,0,1967,0,98125,47.7032,-122.286,1920,6793,188
10023,465000,3,2.5,1600,1311,3,0,0,3,8,1600,0,2005,0,98117,47.6903,-122.394,1390,1321,233
2243,1e+006,5,1,2010,5210,1.5,0,0,3,9,1890,120,1927,0,98119,47.6501,-122.37,2330,5000,366
17563,833000,4,3.5,3560,7178,2,0,3,3,10,2590,970,2006,0,98052,47.7054,-122.107,3290,6978,109
12896,285950,2,1,710,7120,1,0,0,5,6,710,0,1942,0,98146,47.5122,-122.374,1100,7020,227
5486,765000,2,1.75,1660,4000,1,0,0,3,7,990,670,1940,0,98112,47.6394,-122.28,2070,4000,148
8932,199950,3,3,1530,2132,2,0,0,3,8,1530,0,1993,0,98038,47.3746,-122.056,1530,3384,259
3103,190000,3,1.75,1100,9452,1,0,0,3,6,1100,0,1942,0,98146,47.4864,-122.337,1350,9452,204
14755,312200,4,2.5,2910,8596,2,0,0,3,8,2910,0,2004,0,98003,47.2596,-122.304,2770,8602,141
15318,493000,3,2.75,1720,6720,1,0,0,4,7,1270,450,1947,0,98122,47.6138,-122.298,1690,3248,137
15038,200000,3,1,1480,5600,1,0,0,4,6,940,540,1947,0,98178,47.5045,-122.27,1350,11100,205
5332,285000,3,1.5,1480,7117,1,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775,319
21042,2.9e+006,5,4,5190,14600,2,0,1,3,11,5190,0,2013,0,98039,47.6102,-122.225,3840,19250,197
13040,500000,4,2.75,2630,15000,1,0,0,4,7,1690,940,1976,0,98072,47.7425,-122.089,1800,16500,156
1879,820000,5,2.75,2830,6137,2,0,0,3,9,2830,0,2010,0,98074,47.5932,-122.058,3170,6285,77
21112,487000,2,1.5,1160,1118,2,0,0,3,8,1020,140,2007,0,98117,47.6754,-122.375,1210,1118,332
3823,1.575e+006,5,3.75,4220,9240,2,0,2,5,11,3420,800,1991,0,98040,47.5895,-122.229,3380,9240,127
593,265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,0,98022,47.1803,-121.974,2050,43560,174
7753,725000,4,2.25,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,3250,18365,155
19297,650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,98004,47.5827,-122.195,2110,8114,47
2185,150000,3,1,1450,6776,1,0,0,3,7,1450,0,1952,0,98178,47.5056,-122.244,1680,7200,126
14431,500000,3,2.25,2010,7447,2,0,0,3,8,2010,0,1985,0,98028,47.747,-122.248,2230,7846,127
16549,335500,3,1.75,1260,8487,1,0,0,3,7,1260,0,1970,0,98011,47.7664,-122.201,1890,13051,110
19145,635500,3,2,1660,3600,1,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356,198
16275,185000,2,1,1390,11340,1,0,0,4,7,1390,0,1969,0,98168,47.4969,-122.3,1200,10224,203
5774,499950,3,2.25,2880,7200,1,0,0,3,8,1710,1170,1970,0,98133,47.7707,-122.35,1880,10200,161
5751,1.85e+006,4,2.5,3830,11972,1,1,4,3,11,2370,1460,1981,0,98155,47.7404,-122.284,3080,12297,347
6471,260000,3,1.75,1680,8725,1,0,0,3,8,1240,440,1978,0,98023,47.3107,-122.397,2020,8352,368
6174,650000,3,1,920,6750,1,0,0,4,7,920,0,1951,0,98004,47.6322,-122.212,1460,8933,317
20385,419700,3,2.25,1450,1486,2,0,0,3,8,1160,290,2006,0,98116,47.5694,-122.387,1370,1437,127
9992,530000,3,1.75,1680,7770,1,0,0,4,7,1680,0,1967,0,98005,47.6028,-122.167,1880,7770,126
2057,349000,4,2.5,2190,7294,2,0,0,3,8,2190,0,2003,0,98023,47.2923,-122.357,2240,7379,347
14912,329500,3,2.25,1500,9656,1,0,0,3,7,1170,330,1989,0,98019,47.7327,-121.982,1690,9656,103
21108,380950,2,2,1120,1039,2,0,0,3,7,840,280,2007,0,98144,47.5788,-122.315,1130,5400,282
11854,310000,3,1,1180,8474,1.5,0,0,3,7,1180,0,1956,0,98155,47.7416,-122.327,1180,7200,175
16946,2.3e+006,4,2.5,3280,7100,2,0,4,3,10,2180,1100,1911,1987,98119,47.6285,-122.362,3240,6674,96
16963,405000,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529,11
12104,592500,2,2,1870,4751,1,0,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580,85
20603,540000,3,2.5,1810,3930,2,0,0,3,8,1810,0,2008,0,98053,47.7169,-122.02,1560,5100,367
9986,205000,3,2.5,1870,3118,2,0,0,3,8,1870,0,1993,0,98038,47.3739,-122.056,1580,3601,204
21179,663000,3,2.5,1910,5125,2,0,0,3,9,1910,0,2006,0,98029,47.5481,-121.995,1910,3215,196
3113,196000,3,1.5,1000,18568,1,0,0,3,6,1000,0,1989,0,98001,47.2976,-122.271,1610,17420,307
12274,432500,4,1.75,1500,1856,1,0,0,5,7,750,750,1901,0,98144,47.5917,-122.296,1220,1739,279
3714,455000,3,2.25,1870,7403,1,0,0,3,7,1870,0,1950,0,98125,47.7171,-122.32,1630,7440,161
19872,665000,4,3.5,2650,3474,2,0,0,3,8,2230,420,2011,0,98027,47.5377,-122.046,2330,3474,131
2984,740000,4,2.5,3000,10392,2,0,0,3,9,3000,0,1995,0,98027,47.535,-122.049,3140,9213,54
5645,359950,5,2.75,2844,3990,2,0,0,3,8,2844,0,2013,0,98092,47.3259,-122.167,2273,3900,360
13423,697000,4,2.5,3160,6961,2,0,0,3,8,3160,0,2005,0,98074,47.6125,-122.01,3110,5058,131
10234,169950,3,1,1180,9832,1,0,0,3,7,1180,0,1970,0,98042,47.3845,-122.085,1220,9894,138
4806,353000,3,2,1678,13862,1,0,0,3,7,1678,0,1994,0,98030,47.3744,-122.19,1550,11753,368
10344,355000,2,1,840,6720,1,0,0,3,7,840,0,1952,0,98116,47.5707,-122.396,1250,6720,109
7503,1.398e+006,5,2.25,2640,14959,1,0,0,4,7,1770,870,1929,0,98039,47.6191,-122.234,3240,17904,334
16944,427000,4,1,1860,4736,1.5,0,0,1,7,1860,0,1901,0,98112,47.6251,-122.3,1800,4000,40
11719,208417,2,1,840,4200,1,0,0,3,5,840,0,1938,0,98108,47.5292,-122.316,830,5000,208
20311,870515,4,3.5,3600,5697,2,0,0,3,9,2940,660,2014,0,98075,47.5755,-122.071,3490,5911,82
10880,420000,4,1.75,2380,15324,1,0,0,3,8,1610,770,1978,0,98074,47.6262,-122.049,2540,12608,359
15968,630000,4,2.5,2807,9430,2,0,0,3,8,2807,0,1996,0,98028,47.7449,-122.223,2028,11056,47
2960,900000,4,2.5,3620,42580,2,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,2950,33167,144
10565,302000,5,2.25,2180,7813,2,0,0,3,7,2180,0,1986,0,98038,47.3651,-122.051,1880,8649,10
9907,250000,2,1,860,4320,1,0,0,3,7,860,0,1925,0,98108,47.5263,-122.325,980,6000,345
9335,1.335e+006,4,4,5050,202554,2,0,0,3,10,3260,1790,2000,0,98027,47.5269,-121.922,3370,213444,205
274,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,170
19192,935000,5,3,2700,5001,2,0,0,3,10,2700,0,2009,0,98115,47.6811,-122.288,1610,5191,261
7000,525000,2,1,1000,4950,1,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500,324
16170,623000,3,2.5,1850,7777,2,0,0,5,8,1850,0,1989,0,98033,47.6908,-122.169,1850,8482,49
8927,366000,3,2.5,1320,4320,1,0,0,3,6,660,660,1918,0,98106,47.5327,-122.347,1190,4200,174
14997,1.64e+006,5,4,4780,118047,2,0,0,3,11,4780,0,1994,0,98077,47.7243,-122.052,4040,31760,345
21509,377500,3,2.5,1350,886,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886,99
7746,258000,2,2,750,6553,1.5,0,2,3,7,750,0,1945,0,98178,47.4982,-122.221,1140,7500,289
21325,1.5e+006,3,3.5,3530,3610,2,0,0,3,10,2370,1160,2008,0,98103,47.6857,-122.339,1780,3610,181
18320,579950,4,2.5,2880,213444,1,0,0,5,8,2140,740,1984,0,98092,47.2887,-122.109,2810,213444,346
20259,1.302e+006,4,3.5,3590,5334,2,0,2,3,9,3140,450,2006,0,98115,47.6763,-122.267,2100,6250,355
9421,400000,2,1,1010,3916,1,0,2,4,6,810,200,1918,0,98144,47.5728,-122.306,1580,3888,355
17727,575000,2,1.5,1400,5810,2,0,0,3,7,1400,0,1940,0,98103,47.6843,-122.341,1470,3920,288
14678,265000,3,1,960,9748,1,0,0,3,5,960,0,1922,0,98065,47.5259,-121.815,1600,9958,231
15612,140000,3,1.75,1270,8991,2,0,0,3,7,1270,0,1981,0,98042,47.3563,-122.149,1270,8993,281
7391,292500,3,2.5,2095,3438,2,0,0,3,7,2095,0,2008,0,98002,47.3523,-122.213,1805,3402,326
21192,405000,5,2.5,3370,5092,2,0,0,3,7,3370,0,2006,0,98038,47.3594,-122.036,2910,5092,196
10310,329000,4,1,1120,3844,1,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,239
8139,345000,3,2.5,2340,8414,1,0,0,3,7,1280,1060,1993,0,98188,47.4685,-122.265,2340,7268,265
12878,299000,3,1,960,8100,1,0,0,3,7,960,0,1955,0,98155,47.7763,-122.305,1080,8100,104
19444,630000,4,2,1770,6000,2,0,0,5,7,1770,0,1911,1981,98199,47.6493,-122.401,1340,6000,10
13802,775000,4,2.5,3060,6826,2,0,0,3,9,3060,0,2004,0,98052,47.7006,-122.112,3110,6932,208
9463,499000,3,2.25,1780,3665,2,0,0,3,8,1780,0,2004,0,98029,47.5495,-121.997,1770,3669,294
14158,329950,2,1,1140,5250,1.5,0,0,4,6,1140,0,1949,0,98133,47.731,-122.341,1450,5250,3
15131,937750,4,2.75,2580,3560,1.5,0,0,5,7,1710,870,1917,0,98115,47.6753,-122.304,1980,3800,328
18347,280000,3,2,1640,13249,1,0,0,3,7,1640,0,1995,0,98032,47.3589,-122.281,1640,9240,198
12958,269000,3,2.25,1470,8682,1,0,0,3,7,1160,310,1985,0,98003,47.2729,-122.299,1670,8359,296
18995,510000,4,1.5,2040,8800,1,0,0,4,7,1020,1020,1961,0,98007,47.5965,-122.139,1490,8800,26
12313,535000,1,1,920,5000,1,0,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000,144
20542,375000,3,2.5,1300,1362,2,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,1251,348
12368,604000,3,2.5,3240,33151,2,0,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967,0
14518,230000,3,2,1710,5200,1,0,0,5,7,1030,680,1977,0,98042,47.3651,-122.094,1390,5200,92
1047,590000,3,1.75,1560,242629,1,0,0,3,7,1560,0,1981,0,98053,47.6493,-121.956,2320,220654,314
1796,950000,4,3,2420,4800,1.5,0,0,3,7,1520,900,1919,0,98119,47.6453,-122.358,1090,3800,346
394,330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,1790,27743,47
2014,760000,3,2.5,1980,13964,1,0,0,5,7,1980,0,1959,0,98040,47.571,-122.227,2040,13964,55
13158,637000,4,2.5,1710,5000,1,0,0,3,8,1110,600,1979,0,98115,47.6772,-122.285,1750,5304,369
15448,290000,4,2.5,1850,5674,2,0,0,3,7,1850,0,1993,0,98042,47.3536,-122.142,1750,6875,166
1980,815000,4,2.75,3488,9614,2,0,0,3,10,3488,0,1998,0,98074,47.6055,-122.013,3600,10891,19
18798,536000,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,98115,47.6988,-122.32,1590,6380,7
6051,675000,4,2.5,2560,36601,2,0,0,4,9,2560,0,1987,0,98075,47.5851,-121.992,2790,36601,21
9048,329800,4,2.5,2080,7047,2,0,0,3,8,2080,0,1996,0,98092,47.2627,-122.215,2580,7227,275
13152,260000,4,2.5,1990,6671,2,0,0,3,7,1990,0,1989,0,98023,47.3078,-122.358,1862,6566,18
21385,1.765e+006,4,3.25,3980,10249,2,0,0,3,10,3980,0,2011,0,98004,47.5873,-122.196,2450,10912,145
2501,195000,3,1.5,1190,8726,1,0,0,3,7,1190,0,1956,0,98146,47.4887,-122.343,1390,8741,116
7612,449000,3,1.75,1270,6600,1.5,0,0,5,7,1270,0,1903,0,98144,47.5976,-122.295,1490,3600,191
237,1.025e+006,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,39
3548,436000,3,2.25,2120,6710,1,0,0,5,7,1420,700,1959,0,98155,47.7461,-122.324,1880,6960,182
4005,247500,4,1.75,2290,7765,1,0,0,3,6,2290,0,1936,1953,98146,47.4997,-122.353,1240,8215,84
4115,462600,3,1.75,1430,11761,1,0,0,4,8,1430,0,1964,0,98052,47.6686,-122.157,2040,10035,195
21404,325000,2,2.5,1050,1609,2,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693,26
15810,412500,4,2.25,1630,7969,1,0,0,3,7,1100,530,1977,0,98034,47.7336,-122.19,1580,7440,98
11965,625000,4,2.5,3190,27806,2,0,0,3,9,3190,0,1997,0,98010,47.3425,-122.03,2810,28619,113
1637,495000,4,2.5,2020,7200,1,0,0,5,7,1010,1010,1968,0,98034,47.7289,-122.201,1620,7275,131
8711,649990,4,2.25,2130,11900,2,0,0,3,9,2130,0,1976,0,98074,47.6408,-122.058,2590,11900,146
20569,700000,2,2,1490,713,3,0,0,3,9,1490,0,2014,0,98109,47.6356,-122.346,1490,1110,143
3368,242500,3,2.25,1770,10000,1,0,0,3,7,1340,430,1978,0,98198,47.3814,-122.322,1270,5055,145
7837,725000,4,2.75,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900,91
